Querylength,domain_token_count,path_token_count,domainlength,pathLength,NumberofDotsinURL,URL_DigitCount,URL_Letter_Count,spcharUrl
15,2,4,9,33,2,0,36,3
0,2,2,16,1,1,0,15,0
0,2,5,13,42,2,6,44,3
0,2,7,13,52,1,10,48,4
36,3,3,11,68,6,1,62,3
13,2,3,20,26,2,1,37,6
47,2,3,18,57,2,4,64,10
13,2,2,11,19,1,0,26,3
0,4,3,19,21,4,0,35,0
28,2,3,13,45,2,10,40,6
0,2,5,13,30,2,4,34,0
0,2,4,10,24,1,0,30,1
0,2,2,18,1,1,0,17,0
0,3,3,12,21,2,0,33,3
0,4,10,29,74,3,0,95,8
51,3,4,13,92,7,2,82,7
23,2,3,22,35,2,0,51,4
0,2,4,10,18,2,0,24,1
0,2,5,11,67,2,4,69,1
0,2,2,16,1,1,0,15,0
108,3,3,13,118,4,6,108,18
0,2,7,17,39,1,3,50,6
0,2,7,10,50,1,3,50,4
0,2,9,9,42,1,8,34,4
47,4,3,25,57,3,4,69,11
0,2,14,17,81,1,0,88,11
59,2,4,11,74,2,9,72,6
0,2,5,16,25,3,0,40,1
0,4,1,27,0,1,1,23,2
0,2,5,17,23,2,0,35,1
165,3,4,14,179,3,76,108,10
0,2,3,14,21,2,0,32,1
0,3,3,17,16,2,1,28,0
165,3,12,17,249,3,64,185,11
0,4,6,19,38,4,1,52,2
0,2,5,17,28,2,4,36,1
0,3,5,24,30,2,10,42,4
17,3,13,14,87,2,10,80,9
0,3,5,17,42,4,1,52,0
0,3,3,16,17,2,0,29,1
0,3,2,18,19,3,1,33,0
0,2,7,11,167,2,65,106,0
0,3,5,15,17,5,5,21,0
0,2,12,13,69,1,6,68,10
0,2,1,18,12,1,0,29,0
0,2,4,17,25,2,0,38,1
0,2,10,9,51,1,0,49,8
13,2,2,11,19,1,1,26,2
0,2,2,18,13,2,0,29,0
53,2,5,9,71,2,9,54,18
84,3,3,17,94,2,20,73,21
0,3,3,17,21,2,0,34,0
0,2,6,17,35,2,4,42,2
7,5,5,32,26,5,0,49,2
0,3,4,17,25,3,0,37,0
0,2,1,16,0,1,0,15,0
126,3,3,17,136,3,8,123,24
0,3,4,17,16,2,0,28,1
0,2,2,14,1,1,0,13,0
0,14,4,73,119,11,16,164,5
0,3,5,18,39,2,5,46,1
0,2,2,19,13,2,0,30,0
0,3,11,10,50,1,8,40,7
0,3,4,15,18,3,2,26,1
0,2,3,14,22,2,4,29,1
7,2,3,13,22,2,5,26,2
0,2,4,8,28,1,0,32,0
0,2,5,15,36,2,0,46,1
0,13,2,113,1,7,21,80,5
9,2,4,10,23,2,4,26,5
7,2,3,11,60,4,0,60,4
0,2,2,9,64,1,25,29,22
0,4,14,25,91,4,0,104,10
0,3,7,11,42,4,0,45,2
0,3,9,22,77,3,14,80,4
91,2,4,13,114,5,28,84,14
56,4,3,18,66,4,5,68,12
0,2,2,20,1,1,0,19,0
0,2,12,12,72,2,2,74,11
0,3,1,27,0,2,0,25,0
0,2,12,9,88,1,18,67,1
63,2,3,11,73,2,5,70,12
0,2,1,11,0,1,0,10,0
0,2,7,11,46,1,0,50,5
0,2,17,16,110,1,8,101,11
0,2,4,14,33,1,0,43,2
23,2,2,19,52,3,12,51,5
0,2,2,17,1,1,0,16,0
0,2,12,16,72,2,8,68,9
0,3,9,24,52,3,6,60,5
8,3,3,13,16,3,3,25,3
0,2,10,15,64,1,25,48,1
0,2,6,12,26,1,7,25,1
0,2,12,18,91,1,12,85,8
0,3,2,13,1,1,0,11,1
0,2,9,17,56,2,5,59,4
0,4,2,20,5,3,0,25,2
0,2,14,19,94,1,7,92,8
0,2,5,13,23,1,0,31,2
0,2,3,8,16,1,7,14,0
0,2,10,14,49,1,7,46,8
0,3,7,24,52,3,8,60,2
0,4,1,26,0,3,2,21,0
18,2,15,11,83,2,5,76,13
0,2,9,14,60,1,4,61,7
58,3,3,12,68,3,2,68,12
44,7,5,26,64,7,1,70,9
28,4,7,18,62,4,1,69,10
0,2,12,17,88,1,9,88,10
60,4,3,17,70,3,4,72,13
0,3,10,13,59,2,5,56,7
0,2,7,13,49,1,6,49,2
0,2,3,10,26,1,2,30,1
0,2,9,26,43,1,6,54,5
0,3,2,17,4,2,0,18,0
47,3,3,16,57,3,4,61,10
13,2,2,11,19,1,1,26,2
0,4,5,13,65,4,0,71,0
0,3,1,16,4,2,0,18,0
0,2,6,11,30,2,1,34,3
0,2,3,11,12,2,0,20,1
10,2,4,10,29,2,2,36,3
0,2,2,41,1,1,0,40,0
0,2,1,11,15,1,1,24,0
0,3,2,21,10,2,7,21,0
9,2,3,19,20,2,0,35,2
0,4,4,16,23,3,6,27,0
4,3,4,20,20,3,1,33,2
0,3,4,12,33,2,0,44,1
0,2,4,10,34,1,0,40,2
0,2,13,16,56,1,14,45,8
0,4,3,14,14,4,13,14,1
0,2,2,25,10,2,0,37,1
0,3,1,16,7,2,0,21,0
0,2,4,10,26,1,10,22,0
0,3,4,15,21,2,0,31,2
0,6,2,40,1,2,0,35,3
0,2,2,9,9,1,1,19,1
0,3,3,15,21,3,4,28,0
0,2,2,12,9,1,0,19,0
0,2,2,24,1,1,0,23,0
0,3,3,16,16,2,0,28,1
51,2,2,14,78,5,2,72,7
61,3,5,16,86,3,6,80,17
0,3,3,17,15,3,0,28,0
37,4,3,19,91,5,1,90,11
0,2,1,11,0,1,3,7,0
0,2,9,8,49,1,5,43,4
0,3,6,15,37,3,1,44,1
0,2,10,16,76,1,0,86,10
0,3,3,22,14,3,0,32,0
0,2,3,21,19,1,0,37,1
0,3,2,21,17,3,0,39,1
0,2,9,12,52,2,0,55,6
0,2,2,9,73,1,28,32,25
0,2,6,9,46,1,9,40,3
13,2,2,11,19,1,1,25,3
0,3,4,17,27,3,1,38,0
0,2,2,12,14,1,3,20,1
0,3,8,18,46,3,10,49,1
0,4,5,18,27,4,4,38,3
0,2,12,15,61,2,3,65,11
0,10,5,83,71,9,67,74,1
10,3,6,24,34,3,1,47,5
54,3,3,28,64,3,3,79,12
63,4,4,19,78,4,4,81,12
25,3,3,17,40,2,15,37,2
10,2,3,19,20,2,2,31,4
0,4,3,20,47,3,23,44,2
0,2,7,19,31,1,1,42,2
0,2,12,13,64,1,2,63,9
0,2,3,10,25,1,0,32,1
0,2,3,19,15,2,0,31,0
0,2,1,11,22,1,0,32,0
0,3,2,16,7,2,0,20,0
0,2,2,13,9,1,0,20,0
0,4,3,20,47,3,23,44,2
0,2,2,23,1,1,0,22,0
0,2,7,10,51,1,9,45,4
0,4,3,20,47,3,23,44,2
0,2,4,11,18,2,1,24,1
0,2,2,18,5,1,0,21,0
0,2,4,8,29,1,0,33,0
77,4,3,19,87,3,3,89,16
0,3,2,20,10,3,0,27,0
25,4,3,20,40,3,14,40,2
0,2,8,9,156,1,59,56,51
0,3,6,26,32,2,0,55,4
0,3,2,13,1,2,1,10,0
0,4,5,22,25,4,0,40,1
0,2,9,12,45,2,11,41,2
0,2,5,10,31,1,4,32,2
0,3,10,15,69,3,6,67,5
0,2,8,10,52,1,7,47,5
0,3,2,15,10,3,0,26,1
0,3,8,23,50,3,4,64,4
99,2,8,25,155,11,25,127,18
0,4,7,17,40,5,3,49,1
0,2,3,13,21,2,0,31,0
0,3,2,28,1,2,0,26,0
39,2,5,10,76,2,9,66,7
0,2,9,19,62,1,4,72,5
37,3,3,14,90,5,1,85,10
0,3,6,21,141,2,15,140,1
0,2,14,6,77,1,4,69,11
6,3,9,37,48,2,5,69,7
0,2,2,27,1,1,0,26,0
0,2,1,11,13,1,0,23,0
0,5,1,31,0,4,2,25,0
0,2,6,16,35,2,0,49,2
8,3,3,11,23,3,6,23,2
0,13,4,71,119,10,19,160,5
52,3,2,16,55,2,3,66,6
0,3,3,15,22,3,1,31,1
0,3,2,22,10,3,1,28,0
10,2,4,20,29,1,7,37,2
0,3,3,23,22,2,0,41,2
0,3,4,15,24,2,0,34,1
8,4,5,13,29,2,5,29,3
0,2,2,24,1,1,0,23,0
0,3,4,12,16,2,0,23,1
34,7,8,39,55,7,23,53,7
0,3,5,19,24,2,11,26,1
165,2,10,14,230,2,84,146,12
0,2,2,8,1,1,0,7,0
8,3,3,17,19,3,1,34,3
0,2,2,17,24,1,0,37,2
0,2,3,17,11,1,0,25,1
0,2,9,13,61,1,0,65,7
0,3,7,17,27,4,3,37,4
59,3,4,20,79,3,6,82,12
0,3,3,15,12,2,0,23,1
0,3,7,11,36,3,2,37,1
0,2,4,10,31,1,20,16,1
0,2,1,21,5,1,0,25,0
0,2,2,7,61,1,11,46,9
139,2,8,11,178,6,43,126,15
0,2,2,17,18,1,0,33,0
0,2,2,9,1,1,0,8,0
0,2,3,20,17,2,0,34,0
7,3,4,13,22,3,2,31,4
47,4,4,23,65,3,4,74,11
0,3,6,30,29,3,6,46,2
24,2,5,23,51,2,12,52,6
0,2,3,8,30,1,5,30,1
74,2,4,10,89,2,5,77,19
13,2,7,10,70,1,9,67,8
0,2,8,14,52,1,0,58,2
190,4,3,13,200,3,27,177,11
0,2,2,11,13,1,0,22,0
0,2,2,13,11,2,0,22,0
0,3,13,20,77,2,0,87,12
0,3,4,19,28,2,0,42,2
0,2,18,20,93,1,8,87,14
0,4,3,30,17,3,0,46,3
0,3,2,14,12,2,3,20,0
0,3,3,17,14,2,0,27,0
0,2,7,10,66,1,10,59,4
13,2,3,18,21,1,2,33,2
26,2,14,15,99,1,8,93,16
0,2,2,22,1,1,0,21,0
0,2,4,12,20,2,9,19,1
0,2,2,12,12,1,0,27,1
0,2,4,12,33,1,9,32,1
73,3,3,17,83,2,21,73,9
0,2,13,11,57,2,8,47,7
29,3,3,16,84,6,2,75,10
0,4,1,29,0,2,3,23,1
0,2,2,11,11,1,0,20,0
0,2,6,18,49,1,7,54,3
0,2,6,21,42,1,0,57,4
0,2,3,19,19,2,0,35,0
0,2,10,17,70,1,8,73,8
7,2,2,15,8,1,3,17,2
6,2,4,14,24,2,2,31,2
0,13,4,71,119,10,26,153,5
60,3,3,16,70,3,4,72,12
0,2,5,6,29,1,0,30,2
11,2,3,20,21,2,2,33,1
0,2,5,12,24,1,8,23,0
0,3,10,17,49,4,2,53,1
75,2,3,10,85,2,6,80,12
0,2,16,15,111,2,13,97,14
0,2,11,16,48,1,15,38,5
0,2,4,18,18,1,4,28,1
0,2,13,7,82,1,8,72,12
0,2,7,23,124,1,65,75,1
0,4,3,20,46,3,22,44,2
7,2,2,8,8,1,5,8,2
0,2,2,15,14,1,0,27,0
0,2,14,9,73,1,6,62,10
0,2,2,10,7,1,0,15,0
0,2,6,16,62,2,14,62,1
0,2,2,17,1,1,0,16,0
0,9,4,36,22,3,13,38,6
0,3,4,16,16,2,0,27,2
52,4,3,21,62,3,3,71,11
0,2,2,18,8,2,0,24,0
0,2,3,13,19,2,3,26,0
0,2,10,15,80,1,8,81,7
0,2,5,14,42,1,10,41,2
0,3,5,21,35,3,0,49,1
0,2,4,8,25,1,0,29,2
0,2,4,8,31,1,0,35,0
0,2,6,13,35,2,0,42,1
7,3,2,18,8,1,5,17,3
0,3,2,22,5,2,0,24,0
0,4,2,27,12,4,0,35,0
0,3,16,21,82,1,0,86,13
0,2,4,11,25,1,0,32,1
0,2,2,18,1,1,0,17,0
47,2,3,10,57,2,4,52,9
0,2,8,14,25,1,6,25,5
23,3,5,21,56,2,1,71,5
0,4,14,22,57,4,2,61,1
0,2,1,10,0,1,0,9,0
0,3,5,16,34,2,4,40,3
0,5,1,15,0,2,0,11,2
0,2,3,9,68,1,18,40,21
0,2,3,9,29,1,0,35,0
0,5,2,39,10,3,0,48,3
0,4,2,19,6,4,15,9,2
0,3,5,16,41,2,4,43,7
0,2,2,12,12,1,2,25,1
0,2,2,6,9,1,0,13,0
0,2,22,14,115,2,8,103,16
0,2,4,11,19,1,0,26,3
0,2,7,10,47,1,4,46,4
47,2,3,28,57,2,4,74,10
0,2,3,9,21,2,0,27,0
0,3,2,14,8,2,0,19,0
13,2,2,11,19,1,2,25,2
0,2,2,13,1,1,0,12,0
0,3,2,20,8,3,2,23,0
0,3,2,14,11,2,3,19,0
0,2,1,11,11,1,0,21,0
0,2,20,11,112,2,0,103,16
0,3,5,21,27,2,0,42,3
0,2,4,19,20,2,0,35,0
0,3,6,16,40,2,7,42,5
0,2,2,19,1,1,0,18,0
0,2,11,11,67,1,0,71,6
0,3,4,13,24,3,0,32,0
0,4,3,25,19,3,0,43,2
0,2,8,10,49,1,0,51,4
0,2,2,10,5,1,0,13,0
0,2,7,10,37,1,16,24,4
0,2,4,13,29,1,7,31,2
0,2,13,10,78,1,7,72,12
0,3,2,13,9,3,0,19,0
0,3,3,20,8,2,0,24,0
0,3,10,9,63,3,8,53,2
0,2,4,12,24,1,2,26,4
0,3,4,18,28,2,6,35,1
76,4,3,18,86,4,6,84,15
13,2,2,11,19,1,1,26,2
0,3,3,14,16,3,0,26,0
13,2,2,11,19,1,2,24,3
0,3,6,14,41,3,6,42,3
22,2,3,17,30,2,0,42,2
0,3,3,16,14,2,0,26,1
198,3,3,26,208,2,28,198,11
164,6,7,28,220,3,76,157,13
0,2,3,10,16,1,0,23,0
0,2,7,10,41,1,11,33,4
16,2,15,15,110,1,12,101,14
0,3,5,17,26,2,2,39,2
0,2,2,17,18,2,0,33,0
0,2,3,17,12,1,0,26,0
0,4,2,17,7,3,0,20,0
0,6,3,36,15,2,0,44,3
0,2,5,20,28,2,0,47,2
0,2,4,20,22,2,0,43,1
0,3,14,13,68,2,0,66,9
0,2,5,12,29,1,6,30,1
0,2,6,12,42,1,0,48,1
0,4,3,13,27,4,11,28,1
0,2,9,17,44,1,3,53,8
0,2,7,12,39,3,0,44,2
0,3,1,20,14,2,0,32,0
0,2,2,12,10,2,0,24,1
0,2,2,21,1,1,0,20,0
0,4,1,20,0,2,6,11,1
0,2,3,16,13,3,0,41,0
0,2,9,14,44,1,0,49,7
0,2,8,17,60,2,0,69,5
13,2,2,11,19,1,1,25,3
0,3,4,20,17,3,1,35,1
0,2,1,13,0,1,0,12,0
13,2,2,11,19,1,1,25,3
92,2,6,10,156,2,60,94,8
0,2,2,29,13,2,0,40,0
0,3,3,16,21,2,0,33,1
47,3,4,32,64,3,2,85,10
0,3,6,17,47,2,3,58,5
0,3,5,16,28,3,0,42,3
0,2,3,11,24,1,0,32,1
0,4,5,22,21,4,4,30,3
0,2,11,15,55,1,6,53,9
0,2,14,10,72,1,8,64,10
0,2,4,10,28,2,7,27,1
0,3,2,21,9,2,4,23,0
41,2,3,12,54,2,0,56,8
0,3,4,15,29,3,4,35,0
0,2,4,12,27,2,0,35,1
0,2,20,7,98,1,6,83,18
0,2,2,12,17,1,3,23,1
0,2,11,17,50,1,8,48,6
0,3,5,19,26,2,0,39,3
0,3,5,13,33,3,6,38,3
0,3,3,20,13,3,4,25,1
0,3,2,14,180,1,53,82,62
24,2,4,14,42,2,0,47,6
0,3,6,26,34,2,0,53,3
0,2,8,17,55,1,4,64,5
0,3,4,17,23,3,12,27,1
0,4,1,27,0,2,0,24,1
0,2,4,10,20,1,4,22,1
47,3,3,13,57,3,4,58,10
106,3,3,17,116,5,6,110,17
0,2,7,12,46,1,5,46,4
0,2,3,14,23,2,5,34,1
0,3,4,10,25,3,1,29,1
0,2,4,18,24,2,0,38,0
0,3,5,22,23,3,4,35,0
76,3,3,18,86,3,4,89,13
0,3,7,15,40,2,9,38,4
0,2,5,15,63,1,12,59,7
8,4,8,19,61,5,5,68,5
0,2,4,6,17,1,0,19,1
0,2,2,16,1,1,0,15,0
0,4,4,26,26,2,2,48,2
0,3,3,18,34,3,0,48,0
0,2,5,15,37,2,0,51,2
0,4,2,21,6,4,17,9,2
0,2,9,17,58,3,21,45,0
0,3,2,26,1,2,0,24,0
0,2,2,12,11,1,0,21,0
95,3,3,15,105,3,7,98,17
0,2,6,9,32,1,1,34,3
0,2,2,13,5,1,0,16,0
0,2,5,12,19,2,1,30,1
30,4,4,24,50,4,5,64,5
0,2,2,16,5,1,0,19,0
0,2,5,13,30,1,2,36,1
0,2,4,12,33,1,12,29,1
0,2,12,14,50,2,11,41,9
0,3,3,25,17,3,0,42,2
0,3,10,12,84,3,0,89,5
0,3,4,16,19,2,0,30,0
0,2,12,19,71,2,1,77,7
0,2,2,15,1,1,0,14,0
61,6,5,27,81,8,1,88,12
0,5,10,20,53,2,8,52,7
0,2,8,10,55,1,22,35,7
0,2,5,10,36,1,10,31,1
0,4,2,18,6,4,14,9,2
0,2,6,8,41,2,7,36,4
0,2,4,13,29,2,0,38,0
0,2,4,12,46,1,19,31,5
0,3,4,11,26,3,10,22,0
25,4,3,20,40,3,15,39,2
16,2,6,14,56,2,10,53,2
13,2,2,11,19,1,0,27,2
0,2,12,17,61,1,4,67,10
55,3,3,14,65,3,4,65,12
0,6,1,55,0,5,5,45,0
74,3,3,13,84,3,8,75,16
0,3,15,26,79,2,8,81,10
0,3,1,12,0,2,0,10,0
0,3,6,17,36,3,1,47,3
0,4,3,12,26,4,11,25,2
0,4,1,20,0,3,3,14,0
0,3,9,16,54,3,8,52,3
0,2,9,12,65,2,13,59,8
0,2,14,14,161,2,62,99,6
0,2,5,10,31,2,0,36,2
0,2,6,16,36,1,0,46,1
0,2,2,13,11,2,0,22,0
0,2,4,10,22,2,0,28,1
0,3,4,26,27,2,0,48,2
0,2,4,16,28,2,1,39,2
192,4,3,21,202,4,31,182,11
0,2,2,12,1,1,0,11,0
0,2,3,8,16,1,7,14,0
0,3,3,16,13,2,3,22,0
0,2,4,9,19,1,0,24,2
0,3,4,20,19,2,1,33,0
0,2,2,15,1,1,3,11,0
0,2,2,12,16,1,0,26,0
0,2,6,17,37,2,0,48,0
6,1,9,5,106,7,11,83,4
125,2,3,27,137,1,17,134,17
11,2,4,11,24,1,7,23,2
41,3,3,15,51,3,4,56,8
0,2,7,20,42,2,1,54,4
0,2,2,23,1,1,0,22,0
0,2,8,13,46,1,5,46,3
97,2,3,14,107,2,21,78,25
0,2,2,27,1,1,0,26,0
39,4,3,28,54,3,7,65,7
0,4,4,21,29,3,0,44,0
0,2,5,12,40,1,15,32,2
283,7,5,45,317,3,45,289,20
0,2,5,11,32,2,13,25,3
0,2,3,8,16,1,7,14,0
0,2,2,24,17,1,4,33,3
27,2,5,15,53,1,8,55,7
41,3,3,20,51,3,0,65,8
0,2,4,12,26,1,0,34,1
0,4,2,28,6,2,1,29,2
0,2,16,12,98,1,11,83,11
0,3,14,13,97,2,22,77,1
0,2,4,19,36,2,17,34,0
0,2,2,16,1,1,0,15,0
0,3,2,23,23,2,7,33,4
0,2,3,11,16,1,0,24,1
0,5,4,42,15,5,8,42,2
38,5,3,19,49,4,1,60,8
0,2,4,11,19,1,2,24,3
49,2,3,10,59,2,8,54,10
0,2,1,12,0,1,0,11,0
112,2,5,20,140,2,14,141,6
0,13,6,209,100,12,126,166,2
0,2,2,13,15,1,3,22,1
74,3,3,16,84,3,5,83,14
0,4,2,19,6,4,15,9,2
0,6,2,36,10,6,0,44,1
0,3,8,19,49,3,12,47,4
0,2,4,12,18,1,0,26,0
0,2,5,11,30,2,3,33,0
0,3,2,20,1,2,0,18,0
0,3,4,15,17,3,3,28,2
0,2,11,7,70,1,8,58,8
97,2,6,15,139,3,10,123,21
0,4,3,28,21,3,0,48,2
0,2,2,19,1,1,0,18,0
0,2,6,17,25,1,8,28,1
51,4,3,15,61,4,5,60,12
0,2,2,27,1,1,0,26,0
36,3,3,15,46,3,6,49,8
0,2,13,11,66,1,16,48,8
17,5,5,33,35,3,19,36,9
0,2,13,12,64,1,10,53,8
25,3,3,17,40,2,14,38,2
0,3,5,16,23,2,14,19,2
0,5,2,27,1,3,0,23,1
0,2,2,12,4,1,0,14,0
0,3,15,16,101,2,3,96,11
0,2,4,14,15,1,8,17,3
0,2,2,9,1,1,0,8,0
0,2,5,7,27,1,3,26,0
0,3,2,16,16,2,0,33,1
0,2,3,6,15,1,0,18,2
0,2,3,12,32,1,0,41,0
73,3,2,17,82,2,22,72,9
0,3,2,18,13,2,0,28,0
0,4,7,30,30,3,6,45,3
0,3,8,15,60,2,0,70,5
8,2,3,20,26,2,4,38,2
8,3,2,18,15,2,0,29,2
0,2,3,8,15,1,7,13,0
0,2,6,14,32,2,0,40,1
0,3,5,32,25,2,0,51,2
0,3,8,17,53,3,3,62,4
0,4,14,20,156,14,61,99,0
0,2,6,7,34,1,0,35,4
0,2,4,10,19,1,0,25,2
59,4,3,20,69,3,3,75,13
0,3,7,26,41,3,3,60,5
9,3,4,23,27,3,3,44,5
0,2,3,11,12,1,1,19,2
0,2,1,12,0,1,0,11,0
0,2,3,12,37,1,5,41,0
0,3,2,12,7,2,0,16,0
0,2,11,15,51,2,0,55,6
0,3,6,19,36,3,2,50,3
0,4,2,18,6,4,14,9,2
0,3,2,21,10,3,0,28,0
0,3,3,27,7,2,1,29,0
0,3,4,16,31,2,0,42,2
0,2,14,17,76,1,8,71,9
0,4,3,13,18,4,11,19,1
0,3,2,16,1,2,0,14,0
0,2,4,8,21,1,12,13,0
8,3,12,11,65,3,20,42,8
0,3,13,22,73,2,19,62,9
0,3,3,24,18,2,0,38,1
17,2,3,10,28,2,6,32,3
0,3,2,16,10,3,0,27,1
0,2,1,15,0,1,0,14,0
0,2,2,23,1,1,0,22,0
0,2,3,15,14,2,0,26,0
6,2,4,10,23,2,3,25,2
0,2,6,9,23,2,10,20,1
0,2,4,10,22,2,0,28,1
0,2,6,11,43,1,6,42,3
0,4,2,20,6,4,16,9,2
22,2,10,9,73,1,17,56,12
0,5,2,26,1,1,0,22,3
0,2,5,20,37,2,0,56,2
0,2,5,10,40,1,8,37,2
0,3,6,16,35,2,4,40,4
0,2,3,9,20,2,0,26,0
0,2,4,22,35,1,4,49,3
0,3,5,25,25,2,3,41,0
0,2,2,16,5,1,0,19,0
0,3,4,15,23,3,12,21,0
0,3,5,16,48,2,6,46,9
0,2,8,23,44,2,9,50,5
0,3,4,18,26,3,3,35,1
0,3,3,51,14,3,1,64,1
0,3,3,16,17,2,0,29,1
51,3,4,14,88,7,2,79,7
86,4,4,19,103,3,12,93,18
27,4,4,23,45,3,0,62,7
13,2,2,11,19,1,2,24,3
0,3,4,15,21,2,0,31,1
14,3,4,10,33,3,7,32,5
70,3,3,16,80,3,8,78,12
0,3,9,19,56,8,6,59,0
0,2,2,12,8,1,3,15,0
0,2,5,15,26,1,0,36,2
0,3,2,14,11,2,0,22,1
24,4,3,24,32,3,0,49,3
0,4,2,12,8,3,0,20,2
0,3,5,19,30,3,0,43,0
0,4,3,17,21,3,0,37,2
0,3,11,32,53,3,8,65,7
102,4,3,21,112,4,6,109,19
0,3,5,19,32,3,0,45,0
78,3,4,14,92,2,26,73,9
0,2,2,19,1,1,3,15,0
63,4,3,15,73,4,4,73,12
0,4,4,17,23,3,0,38,3
0,4,5,18,37,3,1,47,1
0,3,2,29,1,2,0,27,0
0,2,2,11,11,2,2,18,0
0,2,20,10,112,1,6,100,16
12,3,3,22,28,3,5,40,2
0,3,10,20,221,5,24,180,15
0,3,4,28,25,2,1,47,0
0,2,3,17,17,1,2,29,0
0,2,5,26,27,2,0,48,0
0,3,3,20,19,3,0,35,0
0,3,2,40,1,2,4,34,0
0,2,9,15,63,2,3,66,5
162,2,2,10,164,1,36,112,25
0,3,3,16,28,2,10,30,0
44,5,5,23,68,5,3,72,10
0,3,6,19,28,4,0,40,2
0,6,5,29,31,6,4,47,1
0,2,2,19,1,1,0,18,0
39,2,5,10,69,2,25,44,6
0,2,1,16,0,1,0,15,0
0,2,10,10,77,1,10,70,10
0,2,5,16,25,1,6,30,2
0,2,9,11,54,1,13,43,6
0,2,4,13,36,1,6,39,2
0,2,2,20,1,1,0,19,0
48,2,3,15,58,2,5,61,10
0,4,2,28,1,2,0,25,1
0,2,5,13,25,2,0,33,1
0,2,3,13,20,1,6,24,2
0,2,1,11,16,1,0,26,0
0,2,12,13,228,1,81,86,73
0,2,1,10,2,1,0,11,0
0,2,6,12,20,1,0,24,2
22,3,2,16,31,2,3,36,6
0,2,2,22,1,1,0,21,0
0,2,8,11,49,4,0,52,0
0,3,2,19,11,2,0,31,1
0,3,2,27,1,2,0,25,0
0,2,10,8,69,1,12,55,8
0,4,4,24,27,3,2,47,3
13,2,2,11,19,1,2,25,2
47,3,6,11,72,3,13,56,8
0,2,12,8,72,1,0,72,11
0,2,6,9,27,2,3,27,0
0,2,4,12,45,1,17,34,3
0,3,6,26,27,3,6,40,2
0,3,4,15,43,3,8,42,3
0,2,6,13,34,1,7,34,3
26,3,4,16,41,3,9,40,4
0,2,7,13,44,2,7,43,5
0,2,4,12,25,2,0,33,2
11,2,4,17,30,2,0,42,2
86,2,3,18,96,2,8,92,17
0,2,2,14,8,1,0,20,0
51,2,4,9,88,6,2,75,7
8,2,4,10,26,2,5,26,2
9,3,12,11,75,4,4,70,7
0,2,8,15,37,1,1,43,4
0,3,9,14,49,2,6,47,4
0,2,4,7,32,1,7,28,0
0,3,1,15,21,2,21,13,0
0,2,3,15,18,2,0,30,0
0,3,3,16,20,3,0,32,0
0,3,2,20,1,2,0,18,0
0,2,2,19,11,2,0,28,0
0,5,2,38,6,3,0,38,2
0,2,12,18,80,2,11,75,9
41,2,4,16,63,2,6,61,9
0,2,2,24,9,1,0,31,0
0,3,2,22,1,2,4,16,0
0,3,4,12,20,3,0,31,2
66,3,3,16,76,3,0,84,10
0,3,7,26,43,2,3,62,2
0,2,4,12,36,1,15,29,1
0,2,2,12,11,1,0,21,0
0,3,3,22,6,2,0,24,0
27,2,3,10,40,2,6,37,5
0,4,6,24,49,3,0,69,4
153,2,3,23,163,2,4,157,28
60,5,3,18,70,4,4,72,13
0,4,1,13,4,3,12,6,1
0,2,3,6,16,1,2,16,1
0,2,2,19,1,1,0,18,0
0,2,3,6,25,1,2,24,4
0,2,3,10,12,1,0,19,0
0,3,2,39,1,2,0,37,0
0,2,13,10,74,1,5,70,10
0,2,9,14,52,2,6,51,2
0,2,8,16,63,2,6,65,3
0,2,1,18,12,1,0,29,0
0,2,2,13,12,1,6,17,0
0,2,2,11,6,1,0,15,0
0,2,9,21,58,2,0,70,6
0,3,6,14,33,3,0,40,2
15,2,3,21,25,2,0,42,2
0,2,6,8,44,1,5,41,4
0,2,16,12,83,1,0,83,14
0,3,2,14,12,2,4,19,0
0,2,2,16,13,1,6,21,0
13,2,2,11,19,1,3,24,2
83,3,3,10,93,3,4,86,15
73,2,6,10,121,2,16,100,11
0,2,3,12,15,1,0,24,0
0,3,2,26,4,2,0,27,0
0,2,2,16,1,1,0,15,0
28,3,7,21,66,3,5,73,10
0,2,5,18,34,2,0,47,1
39,3,3,17,51,3,13,44,11
0,2,19,17,120,2,7,111,14
291,7,5,45,325,3,55,284,23
0,2,4,15,36,2,0,46,1
0,3,2,26,1,2,0,24,0
101,2,4,15,117,2,14,102,18
0,4,2,26,1,3,0,23,0
47,2,3,21,57,2,4,67,10
47,3,3,21,57,2,4,66,11
0,3,5,16,20,3,0,30,3
0,3,8,12,43,3,2,48,6
8,4,10,34,99,2,4,119,10
0,2,4,15,32,1,2,41,0
0,3,3,15,11,4,1,25,1
0,4,3,20,47,3,20,47,2
0,2,21,14,154,2,8,139,18
0,2,8,8,62,2,7,55,1
0,2,6,12,31,2,13,24,0
0,2,3,8,18,1,7,16,0
9,2,8,23,46,4,3,59,5
0,2,9,15,42,1,8,44,5
0,2,5,9,28,1,2,30,2
104,3,3,17,114,3,7,105,21
0,3,3,13,20,3,0,29,0
0,4,8,20,96,4,4,106,2
62,4,3,26,72,4,3,84,12
0,4,1,24,0,2,0,21,1
0,4,2,18,1,2,0,15,1
0,3,1,17,0,2,0,15,0
0,2,7,14,45,2,0,52,3
43,2,3,16,55,2,27,40,2
0,2,14,9,75,1,5,69,11
